example_id,threshold,question,reference_answers,baseline_answer,primary_candidate,final_answer_or_effective_answer,normalized_reference_answers,normalized_final_answer,correctness_label,silence_flag,false_silence_flag,self_check_label,contradiction_label,semantic_agreement_score,drift,coherence,instability_v1,risk_v2,risk_v2_1,risk_v2_2,self_check_no_override_applied,decision_v1,decision_v2,decision_v2_1,decision_v2_2,effective_decision
q017,0.34999999999999998,Who was the first President of the United States?,"[""George Washington""]","George Washington was the first President of the United States, serving from 1789 to 1797.","George Washington was the first President of the United States, serving from 1789 to 1797.","George Washington was the first President of the United States, serving from 1789 to 1797.","[""george washington""]",george washington was the first president of the united states serving from 1789 to 1797,correct,False,False,YES,,0.48148148148148145,0.4609288667172108,0.7237468644557459,0.36859100113073245,0.30299195600784856,,,,SILENCE,PROCEED,,,PROCEED
q017,0.39000000000000001,Who was the first President of the United States?,"[""George Washington""]","George Washington was the first President of the United States, serving from 1789 to 1797.","George Washington was the first President of the United States, serving from 1789 to 1797.","George Washington was the first President of the United States, serving from 1789 to 1797.","[""george washington""]",george washington was the first president of the united states serving from 1789 to 1797,correct,False,False,YES,,0.48148148148148145,0.4609288667172108,0.7237468644557459,0.36859100113073245,0.30299195600784856,,,,PROCEED,PROCEED,,,PROCEED
q017,0.41999999999999998,Who was the first President of the United States?,"[""George Washington""]","George Washington was the first President of the United States, serving from 1789 to 1797.","George Washington was the first President of the United States, serving from 1789 to 1797.","George Washington was the first President of the United States, serving from 1789 to 1797.","[""george washington""]",george washington was the first president of the united states serving from 1789 to 1797,correct,False,False,YES,,0.48148148148148145,0.4609288667172108,0.7237468644557459,0.36859100113073245,0.30299195600784856,,,,PROCEED,PROCEED,,,PROCEED
q017,0.42999999999999999,Who was the first President of the United States?,"[""George Washington""]","George Washington was the first President of the United States, serving from 1789 to 1797.","George Washington was the first President of the United States, serving from 1789 to 1797.","George Washington was the first President of the United States, serving from 1789 to 1797.","[""george washington""]",george washington was the first president of the united states serving from 1789 to 1797,correct,False,False,YES,,0.48148148148148145,0.4609288667172108,0.7237468644557459,0.36859100113073245,0.30299195600784856,,,,PROCEED,PROCEED,,,PROCEED
q018,0.34999999999999998,What is the hardest natural substance on Earth?,"[""Diamond""]",Diamond.,Diamond.,Diamond.,"[""diamond""]",diamond,wrong,True,True,YES,,0.4666666666666666,0.882148869802242,0.0,0.9410744349011211,0.5364297739604484,,,,SILENCE,SILENCE,,,SILENCE
q018,0.39000000000000001,What is the hardest natural substance on Earth?,"[""Diamond""]",Diamond.,Diamond.,Diamond.,"[""diamond""]",diamond,wrong,True,True,YES,,0.4666666666666666,0.882148869802242,0.0,0.9410744349011211,0.5364297739604484,,,,SILENCE,SILENCE,,,SILENCE
q018,0.41999999999999998,What is the hardest natural substance on Earth?,"[""Diamond""]",Diamond.,Diamond.,Diamond.,"[""diamond""]",diamond,wrong,True,True,YES,,0.4666666666666666,0.882148869802242,0.0,0.9410744349011211,0.5364297739604484,,,,SILENCE,SILENCE,,,SILENCE
q018,0.42999999999999999,What is the hardest natural substance on Earth?,"[""Diamond""]",Diamond.,Diamond.,Diamond.,"[""diamond""]",diamond,wrong,True,True,YES,,0.4666666666666666,0.882148869802242,0.0,0.9410744349011211,0.5364297739604484,,,,SILENCE,SILENCE,,,SILENCE
q019,0.34999999999999998,What is the capital of Canada?,"[""Ottawa""]",Ottawa,Ottawa,Ottawa,"[""ottawa""]",ottawa,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q019,0.39000000000000001,What is the capital of Canada?,"[""Ottawa""]",Ottawa,Ottawa,Ottawa,"[""ottawa""]",ottawa,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q019,0.41999999999999998,What is the capital of Canada?,"[""Ottawa""]",Ottawa,Ottawa,Ottawa,"[""ottawa""]",ottawa,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q019,0.42999999999999999,What is the capital of Canada?,"[""Ottawa""]",Ottawa,Ottawa,Ottawa,"[""ottawa""]",ottawa,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q020,0.34999999999999998,Who wrote '1984'?,"[""George Orwell""]",George Orwell.,George Orwell.,George Orwell.,"[""george orwell""]",george orwell,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q020,0.39000000000000001,Who wrote '1984'?,"[""George Orwell""]",George Orwell.,George Orwell.,George Orwell.,"[""george orwell""]",george orwell,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q020,0.41999999999999998,Who wrote '1984'?,"[""George Orwell""]",George Orwell.,George Orwell.,George Orwell.,"[""george orwell""]",george orwell,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q020,0.42999999999999999,Who wrote '1984'?,"[""George Orwell""]",George Orwell.,George Orwell.,George Orwell.,"[""george orwell""]",george orwell,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q021,0.34999999999999998,What is the boiling point of water in Celsius?,"[""100°C""]",The boiling point of water at standard atmospheric pressure (101.325 kPa) is **100°C**.,The boiling point of water at standard atmospheric pressure (101.325 kPa) is **100°C**.,The boiling point of water at standard atmospheric pressure (101.325 kPa) is **100°C**.,"[""100 celsius""]",the boiling point of water at standard atmospheric pressure 101 325 kpa is 100 celsius,correct,False,False,YES,,0.8181818181818182,0.3400680342955762,0.6024640760767093,0.36880197910943346,0.20206624618922792,,,,SILENCE,PROCEED,,,PROCEED
q021,0.39000000000000001,What is the boiling point of water in Celsius?,"[""100°C""]",The boiling point of water at standard atmospheric pressure (101.325 kPa) is **100°C**.,The boiling point of water at standard atmospheric pressure (101.325 kPa) is **100°C**.,The boiling point of water at standard atmospheric pressure (101.325 kPa) is **100°C**.,"[""100 celsius""]",the boiling point of water at standard atmospheric pressure 101 325 kpa is 100 celsius,correct,False,False,YES,,0.8181818181818182,0.3400680342955762,0.6024640760767093,0.36880197910943346,0.20206624618922792,,,,PROCEED,PROCEED,,,PROCEED
q021,0.41999999999999998,What is the boiling point of water in Celsius?,"[""100°C""]",The boiling point of water at standard atmospheric pressure (101.325 kPa) is **100°C**.,The boiling point of water at standard atmospheric pressure (101.325 kPa) is **100°C**.,The boiling point of water at standard atmospheric pressure (101.325 kPa) is **100°C**.,"[""100 celsius""]",the boiling point of water at standard atmospheric pressure 101 325 kpa is 100 celsius,correct,False,False,YES,,0.8181818181818182,0.3400680342955762,0.6024640760767093,0.36880197910943346,0.20206624618922792,,,,PROCEED,PROCEED,,,PROCEED
q021,0.42999999999999999,What is the boiling point of water in Celsius?,"[""100°C""]",The boiling point of water at standard atmospheric pressure (101.325 kPa) is **100°C**.,The boiling point of water at standard atmospheric pressure (101.325 kPa) is **100°C**.,The boiling point of water at standard atmospheric pressure (101.325 kPa) is **100°C**.,"[""100 celsius""]",the boiling point of water at standard atmospheric pressure 101 325 kpa is 100 celsius,correct,False,False,YES,,0.8181818181818182,0.3400680342955762,0.6024640760767093,0.36880197910943346,0.20206624618922792,,,,PROCEED,PROCEED,,,PROCEED
q022,0.34999999999999998,Who painted 'Starry Night'?,"[""Vincent van Gogh""]",Vincent van Gogh.,Vincent van Gogh.,Vincent van Gogh.,"[""vincent van gogh""]",vincent van gogh,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q022,0.39000000000000001,Who painted 'Starry Night'?,"[""Vincent van Gogh""]",Vincent van Gogh.,Vincent van Gogh.,Vincent van Gogh.,"[""vincent van gogh""]",vincent van gogh,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q022,0.41999999999999998,Who painted 'Starry Night'?,"[""Vincent van Gogh""]",Vincent van Gogh.,Vincent van Gogh.,Vincent van Gogh.,"[""vincent van gogh""]",vincent van gogh,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q022,0.42999999999999999,Who painted 'Starry Night'?,"[""Vincent van Gogh""]",Vincent van Gogh.,Vincent van Gogh.,Vincent van Gogh.,"[""vincent van gogh""]",vincent van gogh,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q023,0.34999999999999998,What is the largest desert in the world?,"[""Sahara""]","The largest desert in the world is the **Antarctic Desert**. It covers approximately 14 million square kilometers and is defined by extremely low precipitation, not sand. (Note: This is the largest *desert* by area; the Sahara is the largest *hot* desert.)","The largest desert in the world is the **Antarctic Desert**. It covers approximately 14 million square kilometers and is defined by extremely low precipitation, not sand. (Note: This is the largest *desert* by area; the Sahara is the largest *hot* desert.)","The largest desert in the world is the **Antarctic Desert**. It covers approximately 14 million square kilometers and is defined by extremely low precipitation, not sand. (Note: This is the largest *desert* by area; the Sahara is the largest *hot* desert.)","[""sahara""]",the largest desert in the world is the antarctic desert it covers approximately 14 million square kilometers and is defined by extremely low precipitation not sand note this is the largest desert by area the sahara is the largest hot desert,correct,False,False,YES,,0.44209876543209875,0.2972254851312893,0.7172417274099842,0.2899918788606526,0.2833671219146314,,,,PROCEED,PROCEED,,,PROCEED
q023,0.39000000000000001,What is the largest desert in the world?,"[""Sahara""]","The largest desert in the world is the **Antarctic Desert**. It covers approximately 14 million square kilometers and is defined by extremely low precipitation, not sand. (Note: This is the largest *desert* by area; the Sahara is the largest *hot* desert.)","The largest desert in the world is the **Antarctic Desert**. It covers approximately 14 million square kilometers and is defined by extremely low precipitation, not sand. (Note: This is the largest *desert* by area; the Sahara is the largest *hot* desert.)","The largest desert in the world is the **Antarctic Desert**. It covers approximately 14 million square kilometers and is defined by extremely low precipitation, not sand. (Note: This is the largest *desert* by area; the Sahara is the largest *hot* desert.)","[""sahara""]",the largest desert in the world is the antarctic desert it covers approximately 14 million square kilometers and is defined by extremely low precipitation not sand note this is the largest desert by area the sahara is the largest hot desert,correct,False,False,YES,,0.44209876543209875,0.2972254851312893,0.7172417274099842,0.2899918788606526,0.2833671219146314,,,,PROCEED,PROCEED,,,PROCEED
q023,0.41999999999999998,What is the largest desert in the world?,"[""Sahara""]","The largest desert in the world is the **Antarctic Desert**. It covers approximately 14 million square kilometers and is defined by extremely low precipitation, not sand. (Note: This is the largest *desert* by area; the Sahara is the largest *hot* desert.)","The largest desert in the world is the **Antarctic Desert**. It covers approximately 14 million square kilometers and is defined by extremely low precipitation, not sand. (Note: This is the largest *desert* by area; the Sahara is the largest *hot* desert.)","The largest desert in the world is the **Antarctic Desert**. It covers approximately 14 million square kilometers and is defined by extremely low precipitation, not sand. (Note: This is the largest *desert* by area; the Sahara is the largest *hot* desert.)","[""sahara""]",the largest desert in the world is the antarctic desert it covers approximately 14 million square kilometers and is defined by extremely low precipitation not sand note this is the largest desert by area the sahara is the largest hot desert,correct,False,False,YES,,0.44209876543209875,0.2972254851312893,0.7172417274099842,0.2899918788606526,0.2833671219146314,,,,PROCEED,PROCEED,,,PROCEED
q023,0.42999999999999999,What is the largest desert in the world?,"[""Sahara""]","The largest desert in the world is the **Antarctic Desert**. It covers approximately 14 million square kilometers and is defined by extremely low precipitation, not sand. (Note: This is the largest *desert* by area; the Sahara is the largest *hot* desert.)","The largest desert in the world is the **Antarctic Desert**. It covers approximately 14 million square kilometers and is defined by extremely low precipitation, not sand. (Note: This is the largest *desert* by area; the Sahara is the largest *hot* desert.)","The largest desert in the world is the **Antarctic Desert**. It covers approximately 14 million square kilometers and is defined by extremely low precipitation, not sand. (Note: This is the largest *desert* by area; the Sahara is the largest *hot* desert.)","[""sahara""]",the largest desert in the world is the antarctic desert it covers approximately 14 million square kilometers and is defined by extremely low precipitation not sand note this is the largest desert by area the sahara is the largest hot desert,correct,False,False,YES,,0.44209876543209875,0.2972254851312893,0.7172417274099842,0.2899918788606526,0.2833671219146314,,,,PROCEED,PROCEED,,,PROCEED
q024,0.34999999999999998,Who is known as the Father of Computers?,"[""Charles Babbage""]","Charles Babbage is widely recognized as the Father of Computers due to his design of the Analytical Engine in the 19th century, which is considered the first general-purpose mechanical computer.","Charles Babbage is widely recognized as the Father of Computers due to his design of the Analytical Engine in the 19th century, which is considered the first general-purpose mechanical computer.","Charles Babbage is widely recognized as the Father of Computers due to his design of the Analytical Engine in the 19th century, which is considered the first general-purpose mechanical computer.","[""charles babbage""]",charles babbage is widely recognized as the father of computers due to his design of the analytical engine in the 19th century which is considered the first general purpose mechanical computer,correct,False,False,YES,,0.5012870012870013,0.18603460946750372,0.5342967087424113,0.3258689503625462,0.27996147975891805,,,,PROCEED,PROCEED,,,PROCEED
q024,0.39000000000000001,Who is known as the Father of Computers?,"[""Charles Babbage""]","Charles Babbage is widely recognized as the Father of Computers due to his design of the Analytical Engine in the 19th century, which is considered the first general-purpose mechanical computer.","Charles Babbage is widely recognized as the Father of Computers due to his design of the Analytical Engine in the 19th century, which is considered the first general-purpose mechanical computer.","Charles Babbage is widely recognized as the Father of Computers due to his design of the Analytical Engine in the 19th century, which is considered the first general-purpose mechanical computer.","[""charles babbage""]",charles babbage is widely recognized as the father of computers due to his design of the analytical engine in the 19th century which is considered the first general purpose mechanical computer,correct,False,False,YES,,0.5012870012870013,0.18603460946750372,0.5342967087424113,0.3258689503625462,0.27996147975891805,,,,PROCEED,PROCEED,,,PROCEED
q024,0.41999999999999998,Who is known as the Father of Computers?,"[""Charles Babbage""]","Charles Babbage is widely recognized as the Father of Computers due to his design of the Analytical Engine in the 19th century, which is considered the first general-purpose mechanical computer.","Charles Babbage is widely recognized as the Father of Computers due to his design of the Analytical Engine in the 19th century, which is considered the first general-purpose mechanical computer.","Charles Babbage is widely recognized as the Father of Computers due to his design of the Analytical Engine in the 19th century, which is considered the first general-purpose mechanical computer.","[""charles babbage""]",charles babbage is widely recognized as the father of computers due to his design of the analytical engine in the 19th century which is considered the first general purpose mechanical computer,correct,False,False,YES,,0.5012870012870013,0.18603460946750372,0.5342967087424113,0.3258689503625462,0.27996147975891805,,,,PROCEED,PROCEED,,,PROCEED
q024,0.42999999999999999,Who is known as the Father of Computers?,"[""Charles Babbage""]","Charles Babbage is widely recognized as the Father of Computers due to his design of the Analytical Engine in the 19th century, which is considered the first general-purpose mechanical computer.","Charles Babbage is widely recognized as the Father of Computers due to his design of the Analytical Engine in the 19th century, which is considered the first general-purpose mechanical computer.","Charles Babbage is widely recognized as the Father of Computers due to his design of the Analytical Engine in the 19th century, which is considered the first general-purpose mechanical computer.","[""charles babbage""]",charles babbage is widely recognized as the father of computers due to his design of the analytical engine in the 19th century which is considered the first general purpose mechanical computer,correct,False,False,YES,,0.5012870012870013,0.18603460946750372,0.5342967087424113,0.3258689503625462,0.27996147975891805,,,,PROCEED,PROCEED,,,PROCEED
q025,0.34999999999999998,What is the chemical symbol for gold?,"[""Au""]",Au,Au,Au,"[""au""]",au,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q025,0.39000000000000001,What is the chemical symbol for gold?,"[""Au""]",Au,Au,Au,"[""au""]",au,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q025,0.41999999999999998,What is the chemical symbol for gold?,"[""Au""]",Au,Au,Au,"[""au""]",au,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q025,0.42999999999999999,What is the chemical symbol for gold?,"[""Au""]",Au,Au,Au,"[""au""]",au,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q026,0.34999999999999998,In which continent is the Amazon Rainforest located?,"[""South America""]",South America,South America,South America,"[""south america""]",south america,correct,False,False,YES,,1.0,0.33333333333333337,0.0,0.6666666666666667,0.2666666666666667,,,,SILENCE,PROCEED,,,PROCEED
q026,0.39000000000000001,In which continent is the Amazon Rainforest located?,"[""South America""]",South America,South America,South America,"[""south america""]",south america,correct,False,False,YES,,1.0,0.33333333333333337,0.0,0.6666666666666667,0.2666666666666667,,,,SILENCE,PROCEED,,,PROCEED
q026,0.41999999999999998,In which continent is the Amazon Rainforest located?,"[""South America""]",South America,South America,South America,"[""south america""]",south america,correct,False,False,YES,,1.0,0.33333333333333337,0.0,0.6666666666666667,0.2666666666666667,,,,SILENCE,PROCEED,,,PROCEED
q026,0.42999999999999999,In which continent is the Amazon Rainforest located?,"[""South America""]",South America,South America,South America,"[""south america""]",south america,correct,False,False,YES,,1.0,0.33333333333333337,0.0,0.6666666666666667,0.2666666666666667,,,,SILENCE,PROCEED,,,PROCEED
q027,0.34999999999999998,Who wrote 'The Iliad' and 'The Odyssey'?,"[""Homer""]",Traditionally attributed to Homer.,Traditionally attributed to Homer.,Traditionally attributed to Homer.,"[""homer""]",traditionally attributed to homer,wrong,True,True,YES,,0.14600437876299946,0.7774316338958386,0.16666666666666666,0.805382483614586,0.5783516798169346,,,,SILENCE,SILENCE,,,SILENCE
q027,0.39000000000000001,Who wrote 'The Iliad' and 'The Odyssey'?,"[""Homer""]",Traditionally attributed to Homer.,Traditionally attributed to Homer.,Traditionally attributed to Homer.,"[""homer""]",traditionally attributed to homer,wrong,True,True,YES,,0.14600437876299946,0.7774316338958386,0.16666666666666666,0.805382483614586,0.5783516798169346,,,,SILENCE,SILENCE,,,SILENCE
q027,0.41999999999999998,Who wrote 'The Iliad' and 'The Odyssey'?,"[""Homer""]",Traditionally attributed to Homer.,Traditionally attributed to Homer.,Traditionally attributed to Homer.,"[""homer""]",traditionally attributed to homer,wrong,True,True,YES,,0.14600437876299946,0.7774316338958386,0.16666666666666666,0.805382483614586,0.5783516798169346,,,,SILENCE,SILENCE,,,SILENCE
q027,0.42999999999999999,Who wrote 'The Iliad' and 'The Odyssey'?,"[""Homer""]",Traditionally attributed to Homer.,Traditionally attributed to Homer.,Traditionally attributed to Homer.,"[""homer""]",traditionally attributed to homer,wrong,True,True,YES,,0.14600437876299946,0.7774316338958386,0.16666666666666666,0.805382483614586,0.5783516798169346,,,,SILENCE,SILENCE,,,SILENCE
q028,0.34999999999999998,What is the capital of Australia?,"[""Canberra""]",Canberra,Canberra,Canberra,"[""canberra""]",canberra,correct,False,False,YES,,1.0,0.6666666666666667,0.0,0.8333333333333334,0.33333333333333337,,,,SILENCE,PROCEED,,,PROCEED
q028,0.39000000000000001,What is the capital of Australia?,"[""Canberra""]",Canberra,Canberra,Canberra,"[""canberra""]",canberra,correct,False,False,YES,,1.0,0.6666666666666667,0.0,0.8333333333333334,0.33333333333333337,,,,SILENCE,PROCEED,,,PROCEED
q028,0.41999999999999998,What is the capital of Australia?,"[""Canberra""]",Canberra,Canberra,Canberra,"[""canberra""]",canberra,correct,False,False,YES,,1.0,0.6666666666666667,0.0,0.8333333333333334,0.33333333333333337,,,,SILENCE,PROCEED,,,PROCEED
q028,0.42999999999999999,What is the capital of Australia?,"[""Canberra""]",Canberra,Canberra,Canberra,"[""canberra""]",canberra,correct,False,False,YES,,1.0,0.6666666666666667,0.0,0.8333333333333334,0.33333333333333337,,,,SILENCE,PROCEED,,,PROCEED
q029,0.34999999999999998,What is the square root of 64?,"[""8""]",8,8,8,"[""8""]",8,wrong,True,True,YES,,0.37777777777777777,0.6666666666666667,0.0,0.8333333333333334,0.52,,,,SILENCE,SILENCE,,,SILENCE
q029,0.39000000000000001,What is the square root of 64?,"[""8""]",8,8,8,"[""8""]",8,wrong,True,True,YES,,0.37777777777777777,0.6666666666666667,0.0,0.8333333333333334,0.52,,,,SILENCE,SILENCE,,,SILENCE
q029,0.41999999999999998,What is the square root of 64?,"[""8""]",8,8,8,"[""8""]",8,wrong,True,True,YES,,0.37777777777777777,0.6666666666666667,0.0,0.8333333333333334,0.52,,,,SILENCE,SILENCE,,,SILENCE
q029,0.42999999999999999,What is the square root of 64?,"[""8""]",8,8,8,"[""8""]",8,wrong,True,True,YES,,0.37777777777777777,0.6666666666666667,0.0,0.8333333333333334,0.52,,,,SILENCE,SILENCE,,,SILENCE
q030,0.34999999999999998,Who painted 'The Last Supper'?,"[""Leonardo da Vinci""]","Leonardo da Vinci. (The most famous version, painted c. 1495–1498, is in Milan's Convent of Santa Maria delle Grazie.)","Leonardo da Vinci. (The most famous version, painted c. 1495–1498, is in Milan's Convent of Santa Maria delle Grazie.)","Leonardo da Vinci. (The most famous version, painted c. 1495–1498, is in Milan's Convent of Santa Maria delle Grazie.)","[""leonardo da vinci""]",leonardo da vinci the most famous version painted c 1495 1498 is in milan s convent of santa maria delle grazie,wrong,True,True,YES,,0.4583333333333333,0.4146903513271818,0.09759000729485333,0.6585501720161642,0.4259200688064657,,,,SILENCE,SILENCE,,,SILENCE
q030,0.39000000000000001,Who painted 'The Last Supper'?,"[""Leonardo da Vinci""]","Leonardo da Vinci. (The most famous version, painted c. 1495–1498, is in Milan's Convent of Santa Maria delle Grazie.)","Leonardo da Vinci. (The most famous version, painted c. 1495–1498, is in Milan's Convent of Santa Maria delle Grazie.)","Leonardo da Vinci. (The most famous version, painted c. 1495–1498, is in Milan's Convent of Santa Maria delle Grazie.)","[""leonardo da vinci""]",leonardo da vinci the most famous version painted c 1495 1498 is in milan s convent of santa maria delle grazie,wrong,True,True,YES,,0.4583333333333333,0.4146903513271818,0.09759000729485333,0.6585501720161642,0.4259200688064657,,,,SILENCE,SILENCE,,,SILENCE
q030,0.41999999999999998,Who painted 'The Last Supper'?,"[""Leonardo da Vinci""]","Leonardo da Vinci. (The most famous version, painted c. 1495–1498, is in Milan's Convent of Santa Maria delle Grazie.)","Leonardo da Vinci. (The most famous version, painted c. 1495–1498, is in Milan's Convent of Santa Maria delle Grazie.)","Leonardo da Vinci. (The most famous version, painted c. 1495–1498, is in Milan's Convent of Santa Maria delle Grazie.)","[""leonardo da vinci""]",leonardo da vinci the most famous version painted c 1495 1498 is in milan s convent of santa maria delle grazie,wrong,True,True,YES,,0.4583333333333333,0.4146903513271818,0.09759000729485333,0.6585501720161642,0.4259200688064657,,,,SILENCE,SILENCE,,,SILENCE
q030,0.42999999999999999,Who painted 'The Last Supper'?,"[""Leonardo da Vinci""]","Leonardo da Vinci. (The most famous version, painted c. 1495–1498, is in Milan's Convent of Santa Maria delle Grazie.)","Leonardo da Vinci. (The most famous version, painted c. 1495–1498, is in Milan's Convent of Santa Maria delle Grazie.)","Leonardo da Vinci. (The most famous version, painted c. 1495–1498, is in Milan's Convent of Santa Maria delle Grazie.)","[""leonardo da vinci""]",leonardo da vinci the most famous version painted c 1495 1498 is in milan s convent of santa maria delle grazie,correct,False,False,YES,,0.4583333333333333,0.4146903513271818,0.09759000729485333,0.6585501720161642,0.4259200688064657,,,,SILENCE,PROCEED,,,PROCEED
q031,0.34999999999999998,What is the main gas found in the air we breathe?,"[""Nitrogen""]",Nitrogen (about 78%).,Nitrogen (about 78%).,Nitrogen (about 78%).,"[""nitrogen""]",nitrogen about 78,wrong,True,True,YES,,0.30158730158730157,0.8058086047216482,0.0,0.9029043023608241,0.5706855304681391,,,,SILENCE,SILENCE,,,SILENCE
q031,0.39000000000000001,What is the main gas found in the air we breathe?,"[""Nitrogen""]",Nitrogen (about 78%).,Nitrogen (about 78%).,Nitrogen (about 78%).,"[""nitrogen""]",nitrogen about 78,wrong,True,True,YES,,0.30158730158730157,0.8058086047216482,0.0,0.9029043023608241,0.5706855304681391,,,,SILENCE,SILENCE,,,SILENCE
q031,0.41999999999999998,What is the main gas found in the air we breathe?,"[""Nitrogen""]",Nitrogen (about 78%).,Nitrogen (about 78%).,Nitrogen (about 78%).,"[""nitrogen""]",nitrogen about 78,wrong,True,True,YES,,0.30158730158730157,0.8058086047216482,0.0,0.9029043023608241,0.5706855304681391,,,,SILENCE,SILENCE,,,SILENCE
q031,0.42999999999999999,What is the main gas found in the air we breathe?,"[""Nitrogen""]",Nitrogen (about 78%).,Nitrogen (about 78%).,Nitrogen (about 78%).,"[""nitrogen""]",nitrogen about 78,wrong,True,True,YES,,0.30158730158730157,0.8058086047216482,0.0,0.9029043023608241,0.5706855304681391,,,,SILENCE,SILENCE,,,SILENCE
q032,0.34999999999999998,Who wrote 'Hamlet'?,"[""William Shakespeare""]",William Shakespeare.,William Shakespeare.,William Shakespeare.,"[""william shakespeare""]",william shakespeare,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q032,0.39000000000000001,Who wrote 'Hamlet'?,"[""William Shakespeare""]",William Shakespeare.,William Shakespeare.,William Shakespeare.,"[""william shakespeare""]",william shakespeare,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q032,0.41999999999999998,Who wrote 'Hamlet'?,"[""William Shakespeare""]",William Shakespeare.,William Shakespeare.,William Shakespeare.,"[""william shakespeare""]",william shakespeare,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q032,0.42999999999999999,Who wrote 'Hamlet'?,"[""William Shakespeare""]",William Shakespeare.,William Shakespeare.,William Shakespeare.,"[""william shakespeare""]",william shakespeare,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q033,0.34999999999999998,What is the capital of Italy?,"[""Rome""]",Rome.,Rome.,Rome.,"[""rome""]",rome,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q033,0.39000000000000001,What is the capital of Italy?,"[""Rome""]",Rome.,Rome.,Rome.,"[""rome""]",rome,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q033,0.41999999999999998,What is the capital of Italy?,"[""Rome""]",Rome.,Rome.,Rome.,"[""rome""]",rome,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q033,0.42999999999999999,What is the capital of Italy?,"[""Rome""]",Rome.,Rome.,Rome.,"[""rome""]",rome,correct,False,False,YES,,1.0,0.0,0.0,0.5,0.2,,,,SILENCE,PROCEED,,,PROCEED
q034,0.34999999999999998,What organ pumps blood through the human body?,"[""Heart""]",The heart.,The heart.,The heart.,"[""heart""]",the heart,correct,False,False,YES,,1.0,0.0,0.25,0.375,0.15000000000000002,,,,SILENCE,PROCEED,,,PROCEED
q034,0.39000000000000001,What organ pumps blood through the human body?,"[""Heart""]",The heart.,The heart.,The heart.,"[""heart""]",the heart,correct,False,False,YES,,1.0,0.0,0.25,0.375,0.15000000000000002,,,,PROCEED,PROCEED,,,PROCEED
q034,0.41999999999999998,What organ pumps blood through the human body?,"[""Heart""]",The heart.,The heart.,The heart.,"[""heart""]",the heart,correct,False,False,YES,,1.0,0.0,0.25,0.375,0.15000000000000002,,,,PROCEED,PROCEED,,,PROCEED
q034,0.42999999999999999,What organ pumps blood through the human body?,"[""Heart""]",The heart.,The heart.,The heart.,"[""heart""]",the heart,correct,False,False,YES,,1.0,0.0,0.25,0.375,0.15000000000000002,,,,PROCEED,PROCEED,,,PROCEED
