example_id,threshold,question,reference_answers,baseline_answer,primary_candidate,final_answer_or_effective_answer,normalized_reference_answers,normalized_final_answer,correctness_label,silence_flag,false_silence_flag,self_check_label,contradiction_label,semantic_agreement_score,drift,coherence,instability_v1,risk_v2,risk_v2_1,risk_v2_2,self_check_no_override_applied,decision_v1,decision_v2,decision_v2_1,decision_v2_2,effective_decision
q036,0.42999999999999999,Who authored 'To Kill a Mockingbird'?,"[""Harper Lee""]",'To Kill a Mockingbird' was written by Harper Lee. She is an American author known for her novel that explores themes of racial injustice in the South during the 1930s and 1940s. The book was first published in 1960 and has since become one of the most widely read novels in the United States.,'To Kill a Mockingbird' was written by Harper Lee. She is an American author known for her novel that explores themes of racial injustice in the South during the 1930s and 1940s. The book was first published in 1960 and has since become one of the most widely read novels in the United States.,'To Kill a Mockingbird' was written by Harper Lee. She is an American author known for her novel that explores themes of racial injustice in the South during the 1930s and 1940s. The book was first published in 1960 and has since become one of the most widely read novels in the United States.,"[""harper lee""]",to kill a mockingbird was written by harper lee she is an american author known for her novel that explores themes of racial injustice in the south during the 1930s and 1940s the book was first published in 1960 and has since become 1 of the most widely read novels in the united states,correct,False,False,YES,NO_CONTRADICTION,0.21562786816854404,0.23460695854113067,0.3127716210856122,0.46091766872775924,,0.29514972698461894,0.29514972698461894,False,SILENCE,,PROCEED,PROCEED,PROCEED
q037,0.34999999999999998,Who wrote 'The Great Gatsby'?,"[""F. Scott Fitzgerald"", ""F Scott Fitzgerald""]",'The Great Gatsby' was written by F. Scott Fitzgerald.,'The Great Gatsby' was written by F. Scott Fitzgerald.,'The Great Gatsby' was written by F. Scott Fitzgerald.,"[""f scott fitzgerald""]",the great gatsby was written by f scott fitzgerald,correct,False,False,YES,NO_CONTRADICTION,0.2725868725868726,0.44234723903423445,0.2696799449852969,0.5863336470244688,,0.3213827195899661,0.3213827195899661,False,SILENCE,,PROCEED,PROCEED,PROCEED
q037,0.39000000000000001,Who wrote 'The Great Gatsby'?,"[""F. Scott Fitzgerald"", ""F Scott Fitzgerald""]",'The Great Gatsby' was written by F. Scott Fitzgerald.,'The Great Gatsby' was written by F. Scott Fitzgerald.,'The Great Gatsby' was written by F. Scott Fitzgerald.,"[""f scott fitzgerald""]",the great gatsby was written by f scott fitzgerald,correct,False,False,YES,NO_CONTRADICTION,0.2725868725868726,0.44234723903423445,0.2696799449852969,0.5863336470244688,,0.3213827195899661,0.3213827195899661,False,SILENCE,,PROCEED,PROCEED,PROCEED
q037,0.41999999999999998,Who wrote 'The Great Gatsby'?,"[""F. Scott Fitzgerald"", ""F Scott Fitzgerald""]",'The Great Gatsby' was written by F. Scott Fitzgerald.,'The Great Gatsby' was written by F. Scott Fitzgerald.,'The Great Gatsby' was written by F. Scott Fitzgerald.,"[""f scott fitzgerald""]",the great gatsby was written by f scott fitzgerald,correct,False,False,YES,NO_CONTRADICTION,0.2725868725868726,0.44234723903423445,0.2696799449852969,0.5863336470244688,,0.3213827195899661,0.3213827195899661,False,SILENCE,,PROCEED,PROCEED,PROCEED
q037,0.42999999999999999,Who wrote 'The Great Gatsby'?,"[""F. Scott Fitzgerald"", ""F Scott Fitzgerald""]",'The Great Gatsby' was written by F. Scott Fitzgerald.,'The Great Gatsby' was written by F. Scott Fitzgerald.,'The Great Gatsby' was written by F. Scott Fitzgerald.,"[""f scott fitzgerald""]",the great gatsby was written by f scott fitzgerald,correct,False,False,YES,NO_CONTRADICTION,0.2725868725868726,0.44234723903423445,0.2696799449852969,0.5863336470244688,,0.3213827195899661,0.3213827195899661,False,SILENCE,,PROCEED,PROCEED,PROCEED
q038,0.34999999999999998,Who wrote the epic poem 'Paradise Lost'?,"[""John Milton""]","The epic poem ""Paradise Lost"" was written by John Milton.","The epic poem ""Paradise Lost"" was written by John Milton.","The epic poem ""Paradise Lost"" was written by John Milton.","[""john milton""]",the epic poem paradise lost was written by john milton,correct,False,False,YES,NO_CONTRADICTION,0.45545977011494254,0.3284118465337714,0.5050762722761054,0.411667787128833,,0.2324083821156614,0.2324083821156614,False,SILENCE,,PROCEED,PROCEED,PROCEED
q038,0.39000000000000001,Who wrote the epic poem 'Paradise Lost'?,"[""John Milton""]","The epic poem ""Paradise Lost"" was written by John Milton.","The epic poem ""Paradise Lost"" was written by John Milton.","The epic poem ""Paradise Lost"" was written by John Milton.","[""john milton""]",the epic poem paradise lost was written by john milton,correct,False,False,YES,NO_CONTRADICTION,0.45545977011494254,0.3284118465337714,0.5050762722761054,0.411667787128833,,0.2324083821156614,0.2324083821156614,False,SILENCE,,PROCEED,PROCEED,PROCEED
q038,0.41999999999999998,Who wrote the epic poem 'Paradise Lost'?,"[""John Milton""]","The epic poem ""Paradise Lost"" was written by John Milton.","The epic poem ""Paradise Lost"" was written by John Milton.","The epic poem ""Paradise Lost"" was written by John Milton.","[""john milton""]",the epic poem paradise lost was written by john milton,correct,False,False,YES,NO_CONTRADICTION,0.45545977011494254,0.3284118465337714,0.5050762722761054,0.411667787128833,,0.2324083821156614,0.2324083821156614,False,PROCEED,,PROCEED,PROCEED,PROCEED
q038,0.42999999999999999,Who wrote the epic poem 'Paradise Lost'?,"[""John Milton""]","The epic poem ""Paradise Lost"" was written by John Milton.","The epic poem ""Paradise Lost"" was written by John Milton.","The epic poem ""Paradise Lost"" was written by John Milton.","[""john milton""]",the epic poem paradise lost was written by john milton,correct,False,False,YES,NO_CONTRADICTION,0.45545977011494254,0.3284118465337714,0.5050762722761054,0.411667787128833,,0.2324083821156614,0.2324083821156614,False,PROCEED,,PROCEED,PROCEED,PROCEED
q039,0.34999999999999998,Which Russian author wrote 'War and Peace'?,"[""Leo Tolstoy"", ""Lev Tolstoy""]","The Russian author who wrote ""War and Peace"" is Leo Tolstoy.","The Russian author who wrote ""War and Peace"" is Leo Tolstoy.","The Russian author who wrote ""War and Peace"" is Leo Tolstoy.","[""leo tolstoy"", ""lev tolstoy""]",the russian author who wrote war and peace is leo tolstoy,correct,False,False,YES,NO_CONTRADICTION,0.32095628949254124,0.2640955259573291,0.5241424183609592,0.36997655379818495,,0.24680170824094722,0.24680170824094722,False,SILENCE,,PROCEED,PROCEED,PROCEED
q039,0.39000000000000001,Which Russian author wrote 'War and Peace'?,"[""Leo Tolstoy"", ""Lev Tolstoy""]","The Russian author who wrote ""War and Peace"" is Leo Tolstoy.","The Russian author who wrote ""War and Peace"" is Leo Tolstoy.","The Russian author who wrote ""War and Peace"" is Leo Tolstoy.","[""leo tolstoy"", ""lev tolstoy""]",the russian author who wrote war and peace is leo tolstoy,correct,False,False,YES,NO_CONTRADICTION,0.32095628949254124,0.2640955259573291,0.5241424183609592,0.36997655379818495,,0.24680170824094722,0.24680170824094722,False,PROCEED,,PROCEED,PROCEED,PROCEED
q039,0.41999999999999998,Which Russian author wrote 'War and Peace'?,"[""Leo Tolstoy"", ""Lev Tolstoy""]","The Russian author who wrote ""War and Peace"" is Leo Tolstoy.","The Russian author who wrote ""War and Peace"" is Leo Tolstoy.","The Russian author who wrote ""War and Peace"" is Leo Tolstoy.","[""leo tolstoy"", ""lev tolstoy""]",the russian author who wrote war and peace is leo tolstoy,correct,False,False,YES,NO_CONTRADICTION,0.32095628949254124,0.2640955259573291,0.5241424183609592,0.36997655379818495,,0.24680170824094722,0.24680170824094722,False,PROCEED,,PROCEED,PROCEED,PROCEED
q039,0.42999999999999999,Which Russian author wrote 'War and Peace'?,"[""Leo Tolstoy"", ""Lev Tolstoy""]","The Russian author who wrote ""War and Peace"" is Leo Tolstoy.","The Russian author who wrote ""War and Peace"" is Leo Tolstoy.","The Russian author who wrote ""War and Peace"" is Leo Tolstoy.","[""leo tolstoy"", ""lev tolstoy""]",the russian author who wrote war and peace is leo tolstoy,correct,False,False,YES,NO_CONTRADICTION,0.32095628949254124,0.2640955259573291,0.5241424183609592,0.36997655379818495,,0.24680170824094722,0.24680170824094722,False,PROCEED,,PROCEED,PROCEED,PROCEED
q040,0.34999999999999998,Who wrote 'Don Quixote'?,"[""Miguel de Cervantes"", ""Cervantes""]",'Don Quixote' was written by Miguel de Cervantes Saavedra. He lived from 1547 to 1616 and is considered one of the greatest Spanish novelists of all time.,'Don Quixote' was written by Miguel de Cervantes Saavedra. He lived from 1547 to 1616 and is considered one of the greatest Spanish novelists of all time.,'Don Quixote' was written by Miguel de Cervantes Saavedra. He lived from 1547 to 1616 and is considered one of the greatest Spanish novelists of all time.,"[""miguel de cervantes"", ""cervantes""]",don quixote was written by miguel de cervantes saavedra he lived from 1547 to 1616 and is considered 1 of the greatest spanish novelists of all time,correct,False,False,YES,NO_CONTRADICTION,0.26895500151314106,0.4397722666414716,0.08219949365267865,0.6787863864943965,,0.34984491564569076,0.34984491564569076,False,SILENCE,,PROCEED,PROCEED,PROCEED
q040,0.39000000000000001,Who wrote 'Don Quixote'?,"[""Miguel de Cervantes"", ""Cervantes""]",'Don Quixote' was written by Miguel de Cervantes Saavedra. He lived from 1547 to 1616 and is considered one of the greatest Spanish novelists of all time.,'Don Quixote' was written by Miguel de Cervantes Saavedra. He lived from 1547 to 1616 and is considered one of the greatest Spanish novelists of all time.,'Don Quixote' was written by Miguel de Cervantes Saavedra. He lived from 1547 to 1616 and is considered one of the greatest Spanish novelists of all time.,"[""miguel de cervantes"", ""cervantes""]",don quixote was written by miguel de cervantes saavedra he lived from 1547 to 1616 and is considered 1 of the greatest spanish novelists of all time,correct,False,False,YES,NO_CONTRADICTION,0.26895500151314106,0.4397722666414716,0.08219949365267865,0.6787863864943965,,0.34984491564569076,0.34984491564569076,False,SILENCE,,PROCEED,PROCEED,PROCEED
q040,0.41999999999999998,Who wrote 'Don Quixote'?,"[""Miguel de Cervantes"", ""Cervantes""]",'Don Quixote' was written by Miguel de Cervantes Saavedra. He lived from 1547 to 1616 and is considered one of the greatest Spanish novelists of all time.,'Don Quixote' was written by Miguel de Cervantes Saavedra. He lived from 1547 to 1616 and is considered one of the greatest Spanish novelists of all time.,'Don Quixote' was written by Miguel de Cervantes Saavedra. He lived from 1547 to 1616 and is considered one of the greatest Spanish novelists of all time.,"[""miguel de cervantes"", ""cervantes""]",don quixote was written by miguel de cervantes saavedra he lived from 1547 to 1616 and is considered 1 of the greatest spanish novelists of all time,correct,False,False,YES,NO_CONTRADICTION,0.26895500151314106,0.4397722666414716,0.08219949365267865,0.6787863864943965,,0.34984491564569076,0.34984491564569076,False,SILENCE,,PROCEED,PROCEED,PROCEED
q040,0.42999999999999999,Who wrote 'Don Quixote'?,"[""Miguel de Cervantes"", ""Cervantes""]",'Don Quixote' was written by Miguel de Cervantes Saavedra. He lived from 1547 to 1616 and is considered one of the greatest Spanish novelists of all time.,'Don Quixote' was written by Miguel de Cervantes Saavedra. He lived from 1547 to 1616 and is considered one of the greatest Spanish novelists of all time.,'Don Quixote' was written by Miguel de Cervantes Saavedra. He lived from 1547 to 1616 and is considered one of the greatest Spanish novelists of all time.,"[""miguel de cervantes"", ""cervantes""]",don quixote was written by miguel de cervantes saavedra he lived from 1547 to 1616 and is considered 1 of the greatest spanish novelists of all time,correct,False,False,YES,NO_CONTRADICTION,0.26895500151314106,0.4397722666414716,0.08219949365267865,0.6787863864943965,,0.34984491564569076,0.34984491564569076,False,SILENCE,,PROCEED,PROCEED,PROCEED
q041,0.34999999999999998,In what year did World War II end?,"[""1945""]",World War II ended in 1945.,World War II ended in 1945.,World War II ended in 1945.,"[""1945""]",world war ii ended in 1945,correct,False,False,YES,NO_CONTRADICTION,1.0,0.0,0.577350269189626,0.21132486540518702,,0.0633974596215561,0.0633974596215561,False,PROCEED,,PROCEED,PROCEED,PROCEED
q041,0.39000000000000001,In what year did World War II end?,"[""1945""]",World War II ended in 1945.,World War II ended in 1945.,World War II ended in 1945.,"[""1945""]",world war ii ended in 1945,correct,False,False,YES,NO_CONTRADICTION,1.0,0.0,0.577350269189626,0.21132486540518702,,0.0633974596215561,0.0633974596215561,False,PROCEED,,PROCEED,PROCEED,PROCEED
q041,0.41999999999999998,In what year did World War II end?,"[""1945""]",World War II ended in 1945.,World War II ended in 1945.,World War II ended in 1945.,"[""1945""]",world war ii ended in 1945,correct,False,False,YES,NO_CONTRADICTION,1.0,0.0,0.577350269189626,0.21132486540518702,,0.0633974596215561,0.0633974596215561,False,PROCEED,,PROCEED,PROCEED,PROCEED
q041,0.42999999999999999,In what year did World War II end?,"[""1945""]",World War II ended in 1945.,World War II ended in 1945.,World War II ended in 1945.,"[""1945""]",world war ii ended in 1945,correct,False,False,YES,NO_CONTRADICTION,1.0,0.0,0.577350269189626,0.21132486540518702,,0.0633974596215561,0.0633974596215561,False,PROCEED,,PROCEED,PROCEED,PROCEED
q042,0.34999999999999998,In which year did the Berlin Wall fall?,"[""1989""]","The Berlin Wall fell on August 13, 1989. This event marked the end of the Cold War and the division of Germany into East and West.","The Berlin Wall fell on August 13, 1989. This event marked the end of the Cold War and the division of Germany into East and West.","The Berlin Wall fell on August 13, 1989. This event marked the end of the Cold War and the division of Germany into East and West.","[""1989""]",the berlin wall fell on august 13 1989 this event marked the end of the cold war and the division of germany into east and west,wrong,True,True,YES,STRONG_CHALLENGE,0.47380952380952385,0.23709145982139768,0.4811252243246881,0.37798311774835475,,0.5186330305626017,0.5186330305626017,False,SILENCE,,SILENCE,SILENCE,SILENCE
q042,0.39000000000000001,In which year did the Berlin Wall fall?,"[""1989""]","The Berlin Wall fell on August 13, 1989. This event marked the end of the Cold War and the division of Germany into East and West.","The Berlin Wall fell on August 13, 1989. This event marked the end of the Cold War and the division of Germany into East and West.","The Berlin Wall fell on August 13, 1989. This event marked the end of the Cold War and the division of Germany into East and West.","[""1989""]",the berlin wall fell on august 13 1989 this event marked the end of the cold war and the division of germany into east and west,wrong,True,True,YES,STRONG_CHALLENGE,0.47380952380952385,0.23709145982139768,0.4811252243246881,0.37798311774835475,,0.5186330305626017,0.5186330305626017,False,PROCEED,,SILENCE,SILENCE,SILENCE
q042,0.41999999999999998,In which year did the Berlin Wall fall?,"[""1989""]","The Berlin Wall fell on August 13, 1989. This event marked the end of the Cold War and the division of Germany into East and West.","The Berlin Wall fell on August 13, 1989. This event marked the end of the Cold War and the division of Germany into East and West.","The Berlin Wall fell on August 13, 1989. This event marked the end of the Cold War and the division of Germany into East and West.","[""1989""]",the berlin wall fell on august 13 1989 this event marked the end of the cold war and the division of germany into east and west,wrong,True,True,YES,STRONG_CHALLENGE,0.47380952380952385,0.23709145982139768,0.4811252243246881,0.37798311774835475,,0.5186330305626017,0.5186330305626017,False,PROCEED,,SILENCE,SILENCE,SILENCE
q042,0.42999999999999999,In which year did the Berlin Wall fall?,"[""1989""]","The Berlin Wall fell on August 13, 1989. This event marked the end of the Cold War and the division of Germany into East and West.","The Berlin Wall fell on August 13, 1989. This event marked the end of the Cold War and the division of Germany into East and West.","The Berlin Wall fell on August 13, 1989. This event marked the end of the Cold War and the division of Germany into East and West.","[""1989""]",the berlin wall fell on august 13 1989 this event marked the end of the cold war and the division of germany into east and west,wrong,True,True,YES,STRONG_CHALLENGE,0.47380952380952385,0.23709145982139768,0.4811252243246881,0.37798311774835475,,0.5186330305626017,0.5186330305626017,False,PROCEED,,SILENCE,SILENCE,SILENCE
q043,0.34999999999999998,What year did the first human land on the Moon?,"[""1969""]",The first human landing on the Moon was accomplished by the Apollo 11 mission in July 1969. This mission marked a significant milestone in space exploration as it brought humans back to Earth after traveling more than 240 million miles (385 million kilometers) from Earth's surface.,The first human landing on the Moon was accomplished by the Apollo 11 mission in July 1969. This mission marked a significant milestone in space exploration as it brought humans back to Earth after traveling more than 240 million miles (385 million kilometers) from Earth's surface.,The first human landing on the Moon was accomplished by the Apollo 11 mission in July 1969. This mission marked a significant milestone in space exploration as it brought humans back to Earth after traveling more than 240 million miles (385 million kilometers) from Earth's surface.,"[""1969""]",the first human landing on the moon was accomplished by the apollo 11 mission in july 1969 this mission marked a significant milestone in space exploration as it brought humans back to earth after traveling more than 240 million miles 385 million kilometers from earth s surface,correct,False,False,UNSURE,NO_CONTRADICTION,0.41626409017713367,0.21103088075362353,0.5137011669140815,0.348664856919771,,0.32134663904050453,0.32134663904050453,False,PROCEED,,PROCEED,PROCEED,PROCEED
q043,0.39000000000000001,What year did the first human land on the Moon?,"[""1969""]",The first human landing on the Moon was accomplished by the Apollo 11 mission in July 1969. This mission marked a significant milestone in space exploration as it brought humans back to Earth after traveling more than 240 million miles (385 million kilometers) from Earth's surface.,The first human landing on the Moon was accomplished by the Apollo 11 mission in July 1969. This mission marked a significant milestone in space exploration as it brought humans back to Earth after traveling more than 240 million miles (385 million kilometers) from Earth's surface.,The first human landing on the Moon was accomplished by the Apollo 11 mission in July 1969. This mission marked a significant milestone in space exploration as it brought humans back to Earth after traveling more than 240 million miles (385 million kilometers) from Earth's surface.,"[""1969""]",the first human landing on the moon was accomplished by the apollo 11 mission in july 1969 this mission marked a significant milestone in space exploration as it brought humans back to earth after traveling more than 240 million miles 385 million kilometers from earth s surface,correct,False,False,UNSURE,NO_CONTRADICTION,0.41626409017713367,0.21103088075362353,0.5137011669140815,0.348664856919771,,0.32134663904050453,0.32134663904050453,False,PROCEED,,PROCEED,PROCEED,PROCEED
q043,0.41999999999999998,What year did the first human land on the Moon?,"[""1969""]",The first human landing on the Moon was accomplished by the Apollo 11 mission in July 1969. This mission marked a significant milestone in space exploration as it brought humans back to Earth after traveling more than 240 million miles (385 million kilometers) from Earth's surface.,The first human landing on the Moon was accomplished by the Apollo 11 mission in July 1969. This mission marked a significant milestone in space exploration as it brought humans back to Earth after traveling more than 240 million miles (385 million kilometers) from Earth's surface.,The first human landing on the Moon was accomplished by the Apollo 11 mission in July 1969. This mission marked a significant milestone in space exploration as it brought humans back to Earth after traveling more than 240 million miles (385 million kilometers) from Earth's surface.,"[""1969""]",the first human landing on the moon was accomplished by the apollo 11 mission in july 1969 this mission marked a significant milestone in space exploration as it brought humans back to earth after traveling more than 240 million miles 385 million kilometers from earth s surface,correct,False,False,UNSURE,NO_CONTRADICTION,0.41626409017713367,0.21103088075362353,0.5137011669140815,0.348664856919771,,0.32134663904050453,0.32134663904050453,False,PROCEED,,PROCEED,PROCEED,PROCEED
q043,0.42999999999999999,What year did the first human land on the Moon?,"[""1969""]",The first human landing on the Moon was accomplished by the Apollo 11 mission in July 1969. This mission marked a significant milestone in space exploration as it brought humans back to Earth after traveling more than 240 million miles (385 million kilometers) from Earth's surface.,The first human landing on the Moon was accomplished by the Apollo 11 mission in July 1969. This mission marked a significant milestone in space exploration as it brought humans back to Earth after traveling more than 240 million miles (385 million kilometers) from Earth's surface.,The first human landing on the Moon was accomplished by the Apollo 11 mission in July 1969. This mission marked a significant milestone in space exploration as it brought humans back to Earth after traveling more than 240 million miles (385 million kilometers) from Earth's surface.,"[""1969""]",the first human landing on the moon was accomplished by the apollo 11 mission in july 1969 this mission marked a significant milestone in space exploration as it brought humans back to earth after traveling more than 240 million miles 385 million kilometers from earth s surface,correct,False,False,UNSURE,NO_CONTRADICTION,0.41626409017713367,0.21103088075362353,0.5137011669140815,0.348664856919771,,0.32134663904050453,0.32134663904050453,False,PROCEED,,PROCEED,PROCEED,PROCEED
q044,0.34999999999999998,In what year was the United Nations founded?,"[""1945""]",The United Nations was founded in 1945.,The United Nations was founded in 1945.,The United Nations was founded in 1945.,"[""1945""]",the united nations was founded in 1945,wrong,True,True,YES,STRONG_CHALLENGE,0.6,0.2509269570251176,0.6681531047810609,0.2913869261220283,,0.4674160778366085,0.4674160778366085,False,PROCEED,,SILENCE,SILENCE,SILENCE
q044,0.39000000000000001,In what year was the United Nations founded?,"[""1945""]",The United Nations was founded in 1945.,The United Nations was founded in 1945.,The United Nations was founded in 1945.,"[""1945""]",the united nations was founded in 1945,wrong,True,True,YES,STRONG_CHALLENGE,0.6,0.2509269570251176,0.6681531047810609,0.2913869261220283,,0.4674160778366085,0.4674160778366085,False,PROCEED,,SILENCE,SILENCE,SILENCE
q044,0.41999999999999998,In what year was the United Nations founded?,"[""1945""]",The United Nations was founded in 1945.,The United Nations was founded in 1945.,The United Nations was founded in 1945.,"[""1945""]",the united nations was founded in 1945,wrong,True,True,YES,STRONG_CHALLENGE,0.6,0.2509269570251176,0.6681531047810609,0.2913869261220283,,0.4674160778366085,0.4674160778366085,False,PROCEED,,SILENCE,SILENCE,SILENCE
q044,0.42999999999999999,In what year was the United Nations founded?,"[""1945""]",The United Nations was founded in 1945.,The United Nations was founded in 1945.,The United Nations was founded in 1945.,"[""1945""]",the united nations was founded in 1945,wrong,True,True,YES,STRONG_CHALLENGE,0.6,0.2509269570251176,0.6681531047810609,0.2913869261220283,,0.4674160778366085,0.4674160778366085,False,PROCEED,,SILENCE,SILENCE,SILENCE
q045,0.34999999999999998,In what year did the Titanic sink?,"[""1912""]","The Titanic sank on April 15, 1912.","The Titanic sank on April 15, 1912.","The Titanic sank on April 15, 1912.","[""1912""]",the titanic sank on april 15 1912,correct,False,False,YES,NO_CONTRADICTION,0.4254201680672269,0.30407820324819734,0.2857142857142857,0.5091819587669558,,0.26767055401664136,0.26767055401664136,False,SILENCE,,PROCEED,PROCEED,PROCEED
q045,0.39000000000000001,In what year did the Titanic sink?,"[""1912""]","The Titanic sank on April 15, 1912.","The Titanic sank on April 15, 1912.","The Titanic sank on April 15, 1912.","[""1912""]",the titanic sank on april 15 1912,correct,False,False,YES,NO_CONTRADICTION,0.4254201680672269,0.30407820324819734,0.2857142857142857,0.5091819587669558,,0.26767055401664136,0.26767055401664136,False,SILENCE,,PROCEED,PROCEED,PROCEED
q045,0.41999999999999998,In what year did the Titanic sink?,"[""1912""]","The Titanic sank on April 15, 1912.","The Titanic sank on April 15, 1912.","The Titanic sank on April 15, 1912.","[""1912""]",the titanic sank on april 15 1912,correct,False,False,YES,NO_CONTRADICTION,0.4254201680672269,0.30407820324819734,0.2857142857142857,0.5091819587669558,,0.26767055401664136,0.26767055401664136,False,SILENCE,,PROCEED,PROCEED,PROCEED
q045,0.42999999999999999,In what year did the Titanic sink?,"[""1912""]","The Titanic sank on April 15, 1912.","The Titanic sank on April 15, 1912.","The Titanic sank on April 15, 1912.","[""1912""]",the titanic sank on april 15 1912,correct,False,False,YES,NO_CONTRADICTION,0.4254201680672269,0.30407820324819734,0.2857142857142857,0.5091819587669558,,0.26767055401664136,0.26767055401664136,False,SILENCE,,PROCEED,PROCEED,PROCEED
q046,0.34999999999999998,In which year did India become independent?,"[""1947""]",India became independent from British rule in 1947.,India became independent from British rule in 1947.,India became independent from British rule in 1947.,"[""1947""]",india became independent from british rule in 1947,correct,False,False,YES,NO_CONTRADICTION,0.6984126984126983,0.11998276095021909,0.35856858280031817,0.38070708907495043,,0.17452958703994548,0.17452958703994548,False,SILENCE,,PROCEED,PROCEED,PROCEED
q046,0.39000000000000001,In which year did India become independent?,"[""1947""]",India became independent from British rule in 1947.,India became independent from British rule in 1947.,India became independent from British rule in 1947.,"[""1947""]",india became independent from british rule in 1947,correct,False,False,YES,NO_CONTRADICTION,0.6984126984126983,0.11998276095021909,0.35856858280031817,0.38070708907495043,,0.17452958703994548,0.17452958703994548,False,PROCEED,,PROCEED,PROCEED,PROCEED
q046,0.41999999999999998,In which year did India become independent?,"[""1947""]",India became independent from British rule in 1947.,India became independent from British rule in 1947.,India became independent from British rule in 1947.,"[""1947""]",india became independent from british rule in 1947,correct,False,False,YES,NO_CONTRADICTION,0.6984126984126983,0.11998276095021909,0.35856858280031817,0.38070708907495043,,0.17452958703994548,0.17452958703994548,False,PROCEED,,PROCEED,PROCEED,PROCEED
q046,0.42999999999999999,In which year did India become independent?,"[""1947""]",India became independent from British rule in 1947.,India became independent from British rule in 1947.,India became independent from British rule in 1947.,"[""1947""]",india became independent from british rule in 1947,correct,False,False,YES,NO_CONTRADICTION,0.6984126984126983,0.11998276095021909,0.35856858280031817,0.38070708907495043,,0.17452958703994548,0.17452958703994548,False,PROCEED,,PROCEED,PROCEED,PROCEED
q047,0.34999999999999998,What year did the American Civil War begin?,"[""1861""]","The American Civil War began in 1861. This conflict was fought between the Union (states aligned with the United States) and the Confederacy (states aligned with the Confederate states). It lasted from April 12, 1861, to May 9, 1865, and ended with the surrender of Confederate General Robert E. Lee on April 9, 1865.","The American Civil War began in 1861. This conflict was fought between the Union (states aligned with the United States) and the Confederacy (states aligned with the Confederate states). It lasted from April 12, 1861, to May 9, 1865, and ended with the surrender of Confederate General Robert E. Lee on April 9, 1865.","The American Civil War began in 1861. This conflict was fought between the Union (states aligned with the United States) and the Confederacy (states aligned with the Confederate states). It lasted from April 12, 1861, to May 9, 1865, and ended with the surrender of Confederate General Robert E. Lee on April 9, 1865.","[""1861""]",the american civil war began in 1861 this conflict was fought between the union states aligned with the united states and the confederacy states aligned with the confederate states it lasted from april 12 1861 to may 9 1865 and ended with the surrender of confederate general robert e lee on april 9 1865,wrong,True,True,NO,NO_CONTRADICTION,0.3818433818433819,0.24738417560756654,0.41666666666666674,0.4153587544704499,,0.4482389499724586,0.7482389499724587,True,SILENCE,,SILENCE,SILENCE,SILENCE
q047,0.39000000000000001,What year did the American Civil War begin?,"[""1861""]","The American Civil War began in 1861. This conflict was fought between the Union (states aligned with the United States) and the Confederacy (states aligned with the Confederate states). It lasted from April 12, 1861, to May 9, 1865, and ended with the surrender of Confederate General Robert E. Lee on April 9, 1865.","The American Civil War began in 1861. This conflict was fought between the Union (states aligned with the United States) and the Confederacy (states aligned with the Confederate states). It lasted from April 12, 1861, to May 9, 1865, and ended with the surrender of Confederate General Robert E. Lee on April 9, 1865.","The American Civil War began in 1861. This conflict was fought between the Union (states aligned with the United States) and the Confederacy (states aligned with the Confederate states). It lasted from April 12, 1861, to May 9, 1865, and ended with the surrender of Confederate General Robert E. Lee on April 9, 1865.","[""1861""]",the american civil war began in 1861 this conflict was fought between the union states aligned with the united states and the confederacy states aligned with the confederate states it lasted from april 12 1861 to may 9 1865 and ended with the surrender of confederate general robert e lee on april 9 1865,wrong,True,True,NO,NO_CONTRADICTION,0.3818433818433819,0.24738417560756654,0.41666666666666674,0.4153587544704499,,0.4482389499724586,0.7482389499724587,True,SILENCE,,SILENCE,SILENCE,SILENCE
q047,0.41999999999999998,What year did the American Civil War begin?,"[""1861""]","The American Civil War began in 1861. This conflict was fought between the Union (states aligned with the United States) and the Confederacy (states aligned with the Confederate states). It lasted from April 12, 1861, to May 9, 1865, and ended with the surrender of Confederate General Robert E. Lee on April 9, 1865.","The American Civil War began in 1861. This conflict was fought between the Union (states aligned with the United States) and the Confederacy (states aligned with the Confederate states). It lasted from April 12, 1861, to May 9, 1865, and ended with the surrender of Confederate General Robert E. Lee on April 9, 1865.","The American Civil War began in 1861. This conflict was fought between the Union (states aligned with the United States) and the Confederacy (states aligned with the Confederate states). It lasted from April 12, 1861, to May 9, 1865, and ended with the surrender of Confederate General Robert E. Lee on April 9, 1865.","[""1861""]",the american civil war began in 1861 this conflict was fought between the union states aligned with the united states and the confederacy states aligned with the confederate states it lasted from april 12 1861 to may 9 1865 and ended with the surrender of confederate general robert e lee on april 9 1865,wrong,True,True,NO,NO_CONTRADICTION,0.3818433818433819,0.24738417560756654,0.41666666666666674,0.4153587544704499,,0.4482389499724586,0.7482389499724587,True,PROCEED,,SILENCE,SILENCE,SILENCE
